subject_ID,fit,task,human,human_draws,n_games,fitted,fitted_draws,fitted_correct,fitted_missed,optimal_full,optimal_full_draws,optimal_full_correct,optimal_full_missed,normative_matched,normative_matched_draws,normative_matched_correct,normative_matched_missed,no_regulation,no_regulation_draws,no_regulation_correct,no_regulation_missed,no_belief_bias,no_belief_bias_draws,no_belief_bias_correct,no_belief_bias_missed,no_subjective_cost,no_subjective_cost_draws,no_subjective_cost_correct,no_subjective_cost_missed,no_exaggeration,no_exaggeration_draws,no_exaggeration_correct,no_exaggeration_missed,no_hazard_lapse,no_hazard_lapse_draws,no_hazard_lapse_correct,no_hazard_lapse_missed,gap_full,gap_matched,model_error
105,short,SB-XT-RPh----,1.075,3.95,80,0.788125,3.9925000000000006,0.6725,0.098125,1.225,3.875,0.8,0.025,0.04125,1.480625,0.51,0.00125,0.679375,2.253125,0.65625,0.05437499999999999,0.828125,4.008125,0.681875,0.100625,0.081875,3.565625,0.51125,0.036875,,,,,,,,,0.15000000000000013,-1.03375,-0.286875
105,long,LBE-T-RPhCL--,0.8625,6.6625,80,1.133125,6.675624999999999,0.783125,0.000625,1.6625,9.0875,0.9125,0.0125,0.09,1.498125,0.5225,0.0,0.79125,2.69125,0.696875,0.00375,1.17625,6.649375000000001,0.7925,0.00625,0.12,4.56875,0.53,0.0,1.184375,6.726875,0.795,0.004375,1.07,5.945,0.7675,0.0,0.8,-0.7725000000000001,0.2706249999999999
105,combined,C-EXT-RPHC-UK,0.96875,5.30625,160,0.93125,5.2953125,0.7203125,0.05,1.44375,6.48125,0.85625,0.01875,0.7512500000000001,2.3171875,0.68625,0.00625,0.7421875,2.24375,0.684375,0.0046875,,,,,0.9671875,5.3393749999999995,0.7290625000000001,0.050937500000000004,0.89875,5.259375,0.7106250000000001,0.05625,,,,,0.4750000000000001,-0.21749999999999992,-0.03749999999999998
101,short,SB-XT-RPh----,0.6625,4.35,80,0.6425,4.371875,0.60875,0.20749999999999996,1.175,3.9625,0.7875,0.025,0.105625,1.4875,0.525625,0.003125,0.69375,2.714375,0.643125,0.12125,0.74375,4.328125,0.639375,0.18625,0.021875,3.7112500000000006,0.495625,0.039375,,,,,,,,,0.5125000000000001,-0.556875,-0.020000000000000018
101,long,LBE-T-RPhCL--,1.25,7.2875,80,1.230625,7.230000000000001,0.8006249999999999,0.028125,1.6625,9.0125,0.9125,0.0125,0.02,1.5125,0.505,0.0,0.8568750000000002,4.204375,0.6875,0.10687500000000001,1.24625,7.256874999999999,0.8025,0.03625,0.1275,4.934375,0.531875,0.0,1.20375,7.363749999999999,0.7925,0.03375,1.114375,6.26125,0.775,0.014375000000000002,0.4125000000000001,-1.23,-0.01937499999999992
101,combined,C-EXT-RPHC-UK,0.95625,5.81875,160,0.9928125,5.7759374999999995,0.7228125000000001,0.1015625,1.41875,6.41875,0.85,0.01875,0.8412499999999999,2.4221875,0.7090625000000002,0.005,0.8990625,2.67875,0.7212500000000001,0.0140625,,,,,0.993125,5.563437500000001,0.7309375,0.06937499999999999,0.99375,5.782187500000001,0.7246874999999999,0.095,,,,,0.4624999999999999,-0.1150000000000001,0.03656249999999994
61,short,SB-XT-RPh----,1.2375,3.8875,80,0.8143749999999998,3.8512499999999994,0.686875,0.066875,1.125,3.9375,0.775,0.025,0.15,1.515625,0.536875,0.0025,0.40875000000000006,3.378125,0.533125,0.27625,0.836875,3.930625,0.688125,0.084375,0.2,3.546875,0.546875,0.0125,,,,,,,,,-0.11250000000000004,-1.0875000000000001,-0.4231250000000002
61,long,LBE-T-RPhCL--,1.35,7.325,80,1.270625,7.340625,0.8168749999999999,0.003125,1.6625,8.9875,0.9125,0.0125,0.035,1.500625,0.50875,0.0,0.9506250000000002,3.240625,0.730625,0.028125,1.24625,7.303125,0.81125,0.00125,0.225,6.023125,0.55625,0.0,1.235625,7.31875,0.8081250000000001,0.003125,1.198125,6.71375,0.799375,0.000625,0.3125,-1.3150000000000002,-0.0793750000000002
61,combined,C-EXT-RPHC-UK,1.29375,5.60625,160,1.06375,5.5940625,0.7540625000000001,0.0475,1.39375,6.5125,0.84375,0.01875,0.9221875,3.0915624999999998,0.7284375,0.008437499999999999,0.9537500000000001,3.1265624999999995,0.735625,0.011250000000000001,,,,,1.026875,5.571250000000001,0.74375,0.051875000000000004,1.111875,5.626250000000001,0.76625,0.046875,,,,,0.10000000000000009,-0.3715624999999999,-0.22999999999999998
27,short,SB-XT-RPh----,0.8375,4.4,80,0.795625,4.283125,0.65875,0.160625,1.325,3.9875,0.825,0.025,-0.02375,1.488125,0.4931249999999999,0.00375,0.67125,2.331875,0.6475,0.08125,0.745625,4.255625,0.645,0.165625,-0.058125,3.675,0.4725,0.05187499999999999,,,,,,,,,0.48749999999999993,-0.8612500000000001,-0.041874999999999996
27,long,LBE-T-RPhCL--,1.0625,7.8375,80,1.195625,7.768125,0.785625,0.053125,1.6625,9.1125,0.9125,0.0125,0.065,1.5125,0.51625,0.0,0.89,2.9475,0.716875,0.0225,1.146875,7.864375,0.769375,0.069375,0.029374999999999995,5.726875,0.506875,0.001875,1.17125,7.88875,0.7775,0.061250000000000006,1.136875,7.21375,0.773125,0.044375,0.6000000000000001,-0.9975,0.13312499999999994
27,combined,C-EXT-RPHC-UK,0.95,6.11875,160,0.9053125000000002,6.083125,0.6953125,0.12406249999999999,1.49375,6.48125,0.86875,0.01875,0.7203125,2.00625,0.6793750000000001,0.0028125,0.7918749999999999,2.143125,0.6959375,0.008125,,,,,0.8503124999999999,5.850625,0.68875,0.0953125,0.8574999999999999,6.14625,0.683125,0.125,,,,,0.54375,-0.22968749999999993,-0.04468749999999977
93,short,SB-XT-RPh----,0.575,3.4875,80,0.708125,3.511875,0.65875,0.073125,1.075,3.975,0.7625,0.025,0.07625,1.493125,0.51875,0.00125,0.57625,2.23375,0.629375,0.05874999999999999,0.703125,3.503125,0.65875,0.068125,-0.03125,2.944375,0.48875,0.013750000000000002,,,,,,,,,0.5,-0.49874999999999997,0.13312500000000005
93,long,LBE-T-RPhCL--,1.15,5.5875,80,0.994375,5.688125,0.745,0.014375000000000002,1.5625,9.05,0.8875,0.0125,0.0375,1.495625,0.509375,0.0,0.628125,2.378125,0.65625,0.003125,0.965625,5.64375,0.73875,0.010625,-0.084375,3.269375,0.47874999999999995,0.000625,0.953125,5.774375,0.735,0.013125000000000001,0.8631249999999999,4.97625,0.714375,0.005625,0.4125000000000001,-1.1124999999999998,-0.1556249999999999
93,combined,C-EXT-RPHC-UK,0.8625,4.5375,160,0.8603125,4.506562499999999,0.7040625,0.0440625,1.31875,6.5,0.825,0.01875,0.6375,2.1193750000000002,0.6575,0.0075,0.71375,2.1278125,0.6765625,0.0075000000000000015,,,,,0.86,4.5178125,0.7037500000000001,0.045,0.853125,4.588125,0.7025,0.043125000000000004,,,,,0.45625000000000004,-0.2250000000000001,-0.002187500000000009
17,short,SB-XT-RPh----,1.0,3.85,80,0.591875,3.9125,0.60875,0.156875,0.975,3.9375,0.7375,0.025,-0.131875,1.494375,0.465625,0.005625,0.314375,3.125,0.5225,0.224375,0.570625,3.8600000000000003,0.6025,0.160625,-0.055625,3.005,0.48187499999999994,0.016875,,,,,,,,,-0.025000000000000022,-1.131875,-0.40812499999999996
17,long,LBE-T-RPhCL--,1.2,8.2625,80,0.889375,8.21375,0.681875,0.161875,1.5625,8.85,0.8875,0.0125,0.135,1.553125,0.53375,0.0,0.735,2.7425,0.680625,0.0125,0.8887500000000002,8.1375,0.685,0.14875,0.29125,4.7025,0.570625,0.00875,0.9525,8.905,0.6925,0.1825,0.614375,10.67375,0.5675,0.344375,0.36250000000000004,-1.065,-0.31062499999999993
17,combined,C-EXT-RPHC-UK,1.1,6.05625,160,0.7175,5.9278125,0.6409374999999999,0.15375,1.26875,6.4875,0.8125,0.01875,0.5134375,1.95375,0.6271875,0.0046875,0.653125,2.5403125,0.6575,0.023125,,,,,0.6762500000000001,5.3003125,0.6540625,0.06,0.6721874999999999,6.587187499999999,0.6096875,0.23343750000000005,,,,,0.16874999999999996,-0.5865625000000001,-0.38250000000000006
7,short,SB-XT-RPh----,1.0125,3.2875,80,0.9275,3.36875,0.71625,0.0625,1.275,4.0,0.8125,0.025,0.118125,1.48,0.52875,0.003125,0.46375,3.59875,0.540625,0.30125,0.96875,3.37875,0.72625,0.06375,0.205,2.840625,0.550625,0.0025,,,,,,,,,0.26249999999999996,-0.8943749999999999,-0.08499999999999996
7,long,LBE-T-RPhCL--,1.05,7.525,80,1.02875,7.54125,0.745625,0.04625,1.6125,8.9375,0.9,0.0125,0.11500000000000002,1.503125,0.52875,0.0,0.686875,3.009375,0.665625,0.024375,1.138125,7.563750000000001,0.775625,0.035625,0.055625,5.37375,0.513125,0.003125,1.09625,7.683750000000001,0.760625,0.05375,1.09125,7.068125,0.765,0.03125,0.5625,-0.935,-0.02124999999999999
7,combined,C-EXT-RPHC-UK,1.03125,5.40625,160,1.0393750000000002,5.5096875,0.746875,0.051875000000000004,1.44375,6.3875,0.85625,0.01875,0.8637499999999999,2.4659375,0.7146874999999999,0.005,0.8025,2.40125,0.6990625,0.0062499999999999995,,,,,1.076875,5.516562500000001,0.7565625,0.050624999999999996,1.038125,5.52625,0.7459375,0.05437499999999999,,,,,0.4125000000000001,-0.1675000000000001,0.00812500000000016
12,short,SB-XT-RPh----,0.75,3.875,80,0.834375,3.9006249999999993,0.693125,0.061875,1.175,3.9625,0.7875,0.025,0.039375,1.498125,0.50875,0.004375,0.690625,2.459375,0.6525,0.080625,0.8706250000000001,3.8875,0.700625,0.068125,0.031875,3.553125,0.5025,0.021875,,,,,,,,,0.42500000000000004,-0.710625,0.08437499999999998
12,long,LBE-T-RPhCL--,1.2,7.4125,80,1.2525,7.415000000000001,0.811875,0.005,1.6625,9.125,0.9125,0.0125,0.08,1.504375,0.52,0.0,0.845,3.38125,0.7,0.045,1.27,7.414375,0.815625,0.0075,0.1325,5.910625,0.533125,0.0,1.20125,7.43,0.798125,0.00875,1.14875,6.654375,0.78625,0.00375,0.46250000000000013,-1.1199999999999999,0.05249999999999999
12,combined,C-EXT-RPHC-UK,0.975,5.64375,160,1.0078125,5.6665625,0.735625,0.0653125,1.41875,6.40625,0.85,0.01875,0.809375,2.48125,0.7009375,0.005625000000000001,0.781875,2.3918749999999998,0.6940625,0.005625,,,,,0.95,5.647187499999999,0.721875,0.0625,0.9915625,5.635,0.7328125,0.060312500000000005,,,,,0.44375,-0.16562500000000002,0.03281250000000002
103,short,SB-XT-RPh----,0.875,3.6875,80,0.62375,3.68375,0.65,0.02375,1.125,4.0,0.775,0.025,0.1325,1.51625,0.5325,0.0025,0.27375,2.524375,0.526875,0.16625,0.721875,3.6568750000000003,0.67375,0.026875,0.285625,3.6868749999999997,0.57,0.005625,,,,,,,,,0.25,-0.7424999999999999,-0.25125
103,long,LBE-T-RPhCL--,1.1625,9.6375,80,1.249375,9.625625,0.78375,0.114375,1.6625,8.9625,0.9125,0.0125,0.18,1.55625,0.545,0.0,0.915,5.034375,0.68625,0.17,1.20625,9.611875,0.771875,0.11875,0.359375,7.4475,0.58625,0.014375000000000002,1.19125,9.660625,0.765625,0.12875,1.1575,9.891875,0.753125,0.145,0.5,-0.9825000000000002,0.08687499999999981
103,combined,C-EXT-RPHC-UK,1.01875,6.6625,160,1.04,6.638125,0.7396875,0.08125,1.39375,6.54375,0.84375,0.01875,0.9003125000000001,2.7181249999999997,0.7228125000000001,0.0090625,0.8290625,2.598125,0.7059374999999999,0.0053125,,,,,1.026875,6.6328125,0.7390625,0.07062500000000001,1.0071875000000001,6.680312499999999,0.7318749999999999,0.0796875,,,,,0.375,-0.11843749999999997,0.02124999999999999
48,short,SB-XT-RPh----,0.8625,3.75,80,0.86875,3.903125,0.6875,0.11875,1.125,4.0125,0.775,0.025,0.05187499999999999,1.506875,0.51125,0.006875000000000001,0.69375,2.739375,0.636875,0.14625,0.865,3.9212499999999997,0.684375,0.1275,0.114375,3.2731249999999994,0.523125,0.021875,,,,,,,,,0.26249999999999996,-0.810625,0.006249999999999978
48,long,LBE-T-RPhCL--,1.0625,5.675,80,1.1575,5.733125,0.78375,0.0225,1.6625,8.9875,0.9125,0.0125,0.0225,1.5,0.505625,0.0,0.8975,3.7975000000000003,0.708125,0.065,1.159375,5.6625,0.785625,0.016875,0.04,4.265,0.51,0.0,1.196875,5.798125,0.7925,0.026875,0.99,4.92875,0.745625,0.0075,0.6000000000000001,-1.04,0.09499999999999997
48,combined,C-EXT-RPHC-UK,0.9625,4.7125,160,0.9949999999999999,4.806875,0.7378125000000001,0.043750000000000004,1.39375,6.50625,0.84375,0.01875,0.8581249999999999,2.486875,0.713125,0.005625,0.8321875000000001,2.7215625,0.7046875,0.013437500000000002,,,,,1.0271875,4.654999999999999,0.7484375,0.0334375,1.011875,4.758125,0.74125,0.046875,,,,,0.43125,-0.1043750000000001,0.03249999999999986
43,short,SB-XT-RPh----,0.925,4.5,80,0.8175000000000001,4.523125,0.66,0.1775,1.325,3.95,0.825,0.025,0.095625,1.50125,0.5225,0.005625,0.536875,2.658125,0.599375,0.139375,0.7675,4.484375,0.64875,0.1725,0.114375,4.10375,0.51125,0.069375,,,,,,,,,0.3999999999999999,-0.8293750000000001,-0.10749999999999993
43,long,LBE-T-RPhCL--,0.8875,9.0875,80,1.050625,9.03625,0.735,0.110625,1.6625,9.0875,0.9125,0.0125,0.0125,1.5,0.503125,0.0,0.803125,2.33125,0.699375,0.005625,1.00125,9.209375,0.72,0.12125,0.036875,7.428125,0.50625,0.011875,1.03875,9.130625,0.72625,0.13375,1.0,9.18875,0.71625,0.135,0.7750000000000001,-0.875,0.16312499999999996
43,combined,C-EXT-RPHC-UK,0.90625,6.79375,160,0.8243749999999999,6.763125,0.6693749999999999,0.146875,1.49375,6.4875,0.86875,0.01875,0.71375,2.1412500000000003,0.676875,0.00625,0.7809375000000001,2.0584374999999997,0.6934375,0.007187500000000001,,,,,0.820625,6.725,0.6728125,0.12937500000000002,0.8490625000000002,6.8,0.671875,0.1615625,,,,,0.5874999999999999,-0.1925,-0.08187500000000014
100,short,SB-XT-RPh----,0.725,3.8625,80,0.665625,3.9225000000000003,0.636875,0.118125,1.225,3.95,0.8,0.025,0.09875,1.51875,0.523125,0.00625,0.4149999999999999,2.71625,0.563125,0.1625,0.666875,3.9368749999999997,0.635625,0.12437499999999999,0.0975,3.4875,0.520625,0.015,,,,,,,,,0.5000000000000001,-0.62625,-0.059374999999999956
100,long,LBE-T-RPhCL--,1.0,7.4,80,1.135,7.389374999999999,0.7725,0.045,1.6625,8.975,0.9125,0.0125,-0.045,1.504375,0.48875,0.0,0.8318749999999999,3.155,0.7,0.031875,1.14,7.426875,0.77125,0.05500000000000001,0.045625,4.834375,0.51125,0.000625,1.14875,7.571875,0.769375,0.07125,1.14875,6.48625,0.781875,0.02125,0.6625000000000001,-1.045,0.135
100,combined,C-EXT-RPHC-UK,0.8625,5.63125,160,0.913125,5.664687499999999,0.7078125,0.081875,1.44375,6.4625,0.85625,0.01875,0.6821875000000001,2.2078125,0.6696875,0.0034375000000000005,0.745,2.3296875,0.6834374999999999,0.01125,,,,,0.9018750000000001,5.58375,0.7096874999999999,0.063125,0.89375,5.63125,0.7024999999999999,0.08375,,,,,0.58125,-0.1803125,0.05062499999999992
45,short,SB-XT-RPh----,0.85,4.0875,80,0.85375,4.19,0.684375,0.11625,1.225,3.95,0.8,0.025,0.088125,1.48875,0.52125,0.003125,0.61,2.861875,0.615625,0.1475,0.8162499999999999,4.205,0.670625,0.13375,0.141875,3.739375,0.525625,0.039375,,,,,,,,,0.3750000000000001,-0.761875,0.003750000000000031
45,long,LBE-T-RPhCL--,1.45,6.1875,80,1.206875,6.2625,0.8006249999999999,0.004375,1.6625,8.8625,0.9125,0.0125,0.11000000000000001,1.54,0.5275,0.0,0.8675,3.87125,0.69875,0.0725,1.240625,6.264375,0.8087500000000001,0.005625,0.185,3.993125,0.54625,0.0,1.215,6.3275,0.8025,0.005,1.1775,5.6925,0.79375,0.0025,0.21250000000000013,-1.3399999999999999,-0.24312500000000004
45,combined,C-EXT-RPHC-UK,1.15,5.1375,160,0.9978124999999999,5.1734375,0.7353125,0.0565625,1.44375,6.46875,0.85625,0.01875,0.7987500000000001,2.4290625,0.6984375,0.005,0.8653124999999999,2.5387499999999994,0.7140625,0.009062500000000001,,,,,1.0106249999999999,5.128125,0.7421875,0.041875,0.9590624999999999,5.1465625,0.7259375,0.0553125,,,,,0.2937500000000002,-0.35124999999999984,-0.15218750000000003
73,short,SB-XT-RPh----,1.175,3.65,80,0.846875,3.685,0.686875,0.099375,1.125,3.975,0.775,0.025,0.09125,1.523125,0.521875,0.00375,0.531875,3.56125,0.559375,0.294375,0.89125,3.690625,0.70125,0.08625,0.100625,3.124375,0.5225,0.010625,,,,,,,,,-0.050000000000000044,-1.08375,-0.328125
73,long,LBE-T-RPhCL--,1.3,5.25,80,1.22875,5.3225,0.806875,0.00125,1.6125,9.05,0.9,0.0125,0.11749999999999998,1.47125,0.529375,0.0,0.94625,4.43625,0.706875,0.11875,1.19375,5.285625,0.798125,0.00125,0.19,3.796875,0.5475,0.0,1.245,5.335,0.81125,0.0,1.175,4.84125,0.79375,0.0,0.3125,-1.1825,-0.07125000000000004
73,combined,C-EXT-RPHC-UK,1.2375,4.45,160,1.0896875,4.508125,0.7646875,0.0309375,1.36875,6.45,0.8375,0.01875,0.9790625000000001,3.059375,0.7428125000000001,0.007812500000000002,1.001875,3.1284375,0.7474999999999999,0.011875,,,,,1.075,4.436875,0.7625,0.025,1.1021874999999999,4.480625,0.7678125,0.0309375,,,,,0.13124999999999987,-0.2584375,-0.14781250000000012
24,short,SB-XT-RPh----,0.75,3.6,80,0.85,3.61625,0.69,0.09,1.225,3.925,0.8,0.025,0.11374999999999999,1.495,0.5275,0.00375,0.63125,2.544375,0.633125,0.09875,0.779375,3.62375,0.67375,0.084375,0.141875,3.083125,0.53125,0.016875,,,,,,,,,0.4750000000000001,-0.63625,0.09999999999999998
24,long,LBE-T-RPhCL--,1.075,7.5125,80,1.15875,7.6225,0.77875,0.04375,1.6625,8.975,0.9125,0.0125,0.11000000000000001,1.50125,0.5275,0.0,0.85,3.5368750000000007,0.69875,0.05500000000000001,1.219375,7.551875,0.795625,0.036875,0.005,5.67125,0.50125,0.0,1.17625,7.621875,0.786875,0.028750000000000005,1.085625,6.620625000000001,0.768125,0.013125000000000001,0.5875000000000001,-0.965,0.08374999999999999
24,combined,C-EXT-RPHC-UK,0.9125,5.55625,160,0.9331250000000001,5.616875,0.71875,0.058124999999999996,1.44375,6.50625,0.85625,0.01875,0.798125,2.3115625,0.6984375,0.0043749999999999995,0.7368750000000001,2.3828125,0.683125,0.004375,,,,,0.9287500000000002,5.591875,0.7178125,0.057499999999999996,0.9284374999999999,5.5953125,0.71875,0.05343749999999999,,,,,0.5312500000000001,-0.114375,0.020625000000000115
71,short,SB-XT-RPh----,1.0,3.95,80,0.77375,4.050625,0.65625,0.14875,1.275,3.9875,0.8125,0.025,0.104375,1.530625,0.525625,0.001875,0.680625,2.50375,0.645,0.100625,0.765,4.121875,0.64875,0.17,0.0425,3.4200000000000004,0.503125,0.03,,,,,,,,,0.2749999999999999,-0.895625,-0.22624999999999995
71,long,LBE-T-RPhCL--,1.0,4.7625,80,0.921875,4.763125,0.73,0.001875,1.6125,8.8625,0.9,0.0125,0.0975,1.495,0.524375,0.0,0.746875,2.246875,0.68625,0.001875,0.965625,4.729375,0.74125,0.000625,0.02,3.860625,0.505,0.0,1.013125,4.82625,0.753125,0.000625,0.909375,4.455625,0.726875,0.001875,0.6125,-0.9025,-0.078125
71,combined,C-EXT-RPHC-UK,1.0,4.35625,160,0.9440625,4.347812500000001,0.721875,0.056562499999999995,1.44375,6.56875,0.85625,0.01875,0.6581250000000001,1.9828125,0.663125,0.005625,0.765625,2.2128124999999996,0.688125,0.013125000000000001,,,,,0.8378124999999998,4.110625000000001,0.7,0.0378125,0.9071875,4.3509375,0.7128125,0.05593750000000001,,,,,0.4437500000000001,-0.34187499999999993,-0.05593749999999997
76,short,SB-XT-RPh----,0.8625,4.15,80,0.74,4.075625,0.658125,0.1075,1.225,3.9,0.8,0.025,0.12250000000000001,1.485,0.529375,0.005,0.389375,2.1075,0.583125,0.056874999999999995,0.71125,4.078125,0.650625,0.10874999999999999,-0.02375,3.7924999999999995,0.4831250000000001,0.04375,,,,,,,,,0.36250000000000004,-0.74,-0.12250000000000005
76,long,LBE-T-RPhCL--,0.9625,6.7125,80,1.109375,6.639999999999999,0.774375,0.011875,1.6625,9.1625,0.9125,0.0125,0.045,1.475,0.51125,0.0,0.804375,2.539375,0.7,0.004375,1.10625,6.77875,0.773125,0.013750000000000002,0.075625,5.180625,0.51875,0.000625,1.181875,6.810625,0.793125,0.009375,1.074375,6.15375,0.7675,0.004375,0.7000000000000001,-0.9175,0.14687499999999998
76,combined,C-EXT-RPHC-UK,0.9125,5.43125,160,0.9153125,5.344687499999999,0.714375,0.0578125,1.41875,6.43125,0.85,0.01875,0.7590625,2.25625,0.6884375,0.0053125,0.7415625,2.1665625,0.68375,0.006562500000000001,,,,,0.9125,5.4096874999999995,0.7103124999999999,0.07125000000000001,0.8950000000000001,5.39875,0.7074999999999999,0.06499999999999999,,,,,0.50625,-0.1534375,0.0028124999999999956
96,short,SB-XT-RPh----,0.85,2.875,80,0.690625,2.919375,0.661875,0.043125,1.075,3.9125,0.7625,0.025,0.100625,1.5125,0.524375,0.003125,0.299375,3.3975,0.501875,0.291875,0.7175,2.87125,0.673125,0.025,0.180625,2.584375,0.545,0.000625,,,,,,,,,0.22499999999999998,-0.749375,-0.15937499999999993
96,long,LBE-T-RPhCL--,1.2,6.0,80,1.1075,6.00875,0.776875,0.0,1.6625,9.0375,0.9125,0.0125,0.2725,1.549375,0.568125,0.0,0.8387499999999999,2.94,0.706875,0.01125,1.1725,6.006875,0.793125,0.0,0.43499999999999994,5.358125,0.60875,0.0,1.1,6.070625,0.775,0.0,1.09,5.845625,0.7725,0.0,0.46250000000000013,-0.9275,-0.09250000000000003
96,combined,C-EXT-RPHC-UK,1.025,4.4375,160,0.9315625000000001,4.5753125,0.7224999999999999,0.0415625,1.36875,6.50625,0.8375,0.01875,0.8140625,2.4725,0.7021875,0.0053125,0.7962499999999999,2.3421875,0.6975,0.00625,,,,,0.9487500000000001,4.5340625,0.7278125,0.0375,0.9684375,4.54375,0.7325,0.0384375,,,,,0.34375,-0.2109374999999999,-0.09343749999999984
98,short,SB-XT-RPh----,0.975,3.8,80,0.734375,3.77625,0.6575,0.104375,1.125,3.9,0.775,0.025,0.045625,1.505,0.51125,0.000625,0.611875,2.55,0.625,0.11187499999999999,0.7625,3.7543750000000005,0.665,0.1025,-0.0025,3.2674999999999996,0.495,0.0175,,,,,,,,,0.15000000000000002,-0.929375,-0.24062499999999998
98,long,LBE-T-RPhCL--,0.9625,5.85,80,0.9181250000000001,5.9525,0.72875,0.003125,1.6625,9.0125,0.9125,0.0125,0.11000000000000001,1.46125,0.5275,0.0,0.649375,2.185,0.661875,0.001875,0.99875,5.90625,0.74875,0.00375,0.0475,4.894375,0.511875,0.0,0.945625,6.00875,0.735625,0.003125,0.899375,5.555625,0.724375,0.001875,0.7000000000000001,-0.8525,-0.04437499999999994
98,combined,C-EXT-RPHC-UK,0.96875,4.825,160,0.8496874999999999,4.7671875,0.69875,0.0546875,1.39375,6.45625,0.84375,0.01875,0.7490625,2.121875,0.6856250000000002,0.006562500000000001,0.7478125,2.065,0.6859375,0.0040625,,,,,0.8884374999999999,4.8734375,0.7071875000000001,0.05968749999999999,0.8921875,4.8390625,0.709375,0.0546875,,,,,0.42500000000000004,-0.21968750000000004,-0.11906250000000007
97,short,SB-XT-RPh----,0.8125,4.5375,80,0.72875,4.55,0.6325,0.19875,1.175,3.875,0.7875,0.025,0.0325,1.52625,0.506875,0.005,0.5625,2.435625,0.62,0.0825,0.73625,4.509375,0.635625,0.19375,0.04375,4.030625,0.495,0.06375,,,,,,,,,0.36250000000000004,-0.78,-0.08374999999999999
97,long,LBE-T-RPhCL--,0.8,6.2375,80,0.9549999999999998,6.1575,0.7375,0.005,1.6625,9.075,0.9125,0.0125,-0.025,1.45875,0.49375,0.0,0.686875,2.024375,0.67125,0.001875,0.98375,6.18,0.745,0.00375,0.08,5.36875,0.52,0.0,0.9643750000000001,6.194375,0.74,0.004375,0.975,5.950625,0.7425,0.005,0.8625,-0.8250000000000001,0.1549999999999998
97,combined,C-EXT-RPHC-UK,0.80625,5.3875,160,0.9025000000000001,5.350624999999999,0.7015625,0.09625,1.41875,6.5,0.85,0.01875,0.6515625,2.059375,0.6615624999999999,0.0053125,0.64,2.0053125,0.6584375,0.00625,,,,,0.9153125,5.3534375,0.7059375,0.0915625,0.8481249999999999,5.40125,0.68875,0.09312500000000001,,,,,0.6124999999999999,-0.15468749999999998,0.09625000000000006
79,short,SB-XT-RPh----,0.775,3.875,80,0.7325,3.829375,0.655625,0.11000000000000001,1.175,3.9,0.7875,0.025,0.023125,1.514375,0.504375,0.005625,0.71875,2.09625,0.6675,0.04875,0.784375,3.8356249999999994,0.67,0.104375,0.0925,3.2625,0.516875,0.025,,,,,,,,,0.4,-0.7518750000000001,-0.04249999999999998
79,long,LBE-T-RPhCL--,1.0,5.8875,80,1.04125,5.856875,0.75875,0.00625,1.6125,9.0,0.9,0.0125,-0.11500000000000002,1.49875,0.47125000000000006,0.0,0.789375,2.389375,0.69625,0.004375,1.020625,5.87375,0.753125,0.008125,0.0625,4.5975,0.515625,0.0,1.07125,6.038125,0.765,0.01125,1.0125,5.256875,0.751875,0.005,0.6125,-1.115,0.04125000000000001
79,combined,C-EXT-RPHC-UK,0.8875,4.88125,160,0.8949999999999999,4.900625,0.7084374999999999,0.06124999999999999,1.39375,6.50625,0.84375,0.01875,0.6821875000000001,2.0228124999999997,0.669375,0.0046875,0.744375,2.0359375,0.6853125,0.0031249999999999997,,,,,0.8725000000000002,4.9296875,0.70375,0.05750000000000001,0.8696875000000001,4.85625,0.7028125000000001,0.058437499999999996,,,,,0.5062500000000001,-0.2053124999999999,0.007499999999999951
58,short,SB-XT-RPh----,0.7625,4.325,80,0.684375,4.36125,0.615,0.224375,1.175,3.975,0.7875,0.025,-0.04,1.52875,0.489375,0.0025,0.61375,2.68375,0.621875,0.12625,0.76875,4.386875,0.638125,0.21625,0.099375,3.4318749999999993,0.514375,0.041875,,,,,,,,,0.4125000000000001,-0.8025,-0.078125
58,long,LBE-T-RPhCL--,1.0875,7.7625,80,1.044375,7.530624999999999,0.75,0.044375,1.6625,9.075,0.9125,0.0125,-0.04,1.4675,0.49000000000000005,0.0,0.8175000000000001,2.34875,0.703125,0.005,1.06875,7.558125000000001,0.756875,0.04125,0.045625,5.24,0.51125,0.000625,1.075625,7.77125,0.75625,0.05062500000000001,1.034375,7.160624999999999,0.750625,0.031875,0.5750000000000002,-1.1275,-0.04312499999999986
58,combined,C-EXT-RPHC-UK,0.925,6.04375,160,0.8371875,6.00125,0.6746875,0.1384375,1.41875,6.525,0.85,0.01875,0.646875,1.93625,0.660625,0.004375,0.766875,2.23625,0.6890625,0.010625,,,,,0.7793749999999999,5.5234375,0.6759375,0.075625,0.8440625,5.96875,0.6775,0.13406250000000003,,,,,0.4937499999999999,-0.27812500000000007,-0.08781250000000007
9,short,SB-XT-RPh----,1.1,3.6375,80,0.920625,3.63125,0.716875,0.053125,1.125,3.975,0.775,0.025,0.08,1.4775,0.519375,0.0025,0.496875,3.4449999999999994,0.558125,0.264375,0.8875,3.5975,0.7125,0.0375,0.23125,3.2893750000000006,0.55625,0.00625,,,,,,,,,0.02499999999999991,-1.02,-0.17937500000000006
