fit,subject_ID,seed,human,model,n_games
long,5,2,102.0,75.0,80
long,5,3,102.0,97.0,80
long,5,4,102.0,101.0,80
long,5,5,102.0,90.0,80
long,5,6,102.0,67.0,80
long,5,7,102.0,102.0,80
long,5,8,102.0,91.0,80
long,5,9,102.0,75.0,80
long,5,10,102.0,88.0,80
long,5,11,102.0,93.0,80
long,5,12,102.0,82.0,80
long,5,13,102.0,83.0,80
long,5,14,102.0,85.0,80
long,5,15,102.0,84.0,80
long,5,16,102.0,92.0,80
long,5,17,102.0,114.0,80
long,5,18,102.0,84.0,80
long,5,19,102.0,88.0,80
long,5,20,102.0,101.0,80
long,5,21,102.0,83.0,80
long,5,22,102.0,64.0,80
long,5,23,102.0,84.0,80
long,5,24,102.0,100.0,80
long,5,25,102.0,92.0,80
long,5,26,102.0,92.0,80
long,5,27,102.0,88.0,80
long,5,28,102.0,102.0,80
long,5,29,102.0,101.0,80
long,5,30,102.0,97.0,80
long,5,31,102.0,82.0,80
long,5,32,102.0,84.0,80
long,5,33,102.0,78.0,80
long,5,34,102.0,90.0,80
long,5,35,102.0,94.0,80
long,5,36,102.0,99.0,80
long,5,37,102.0,98.0,80
long,5,38,102.0,74.0,80
long,5,39,102.0,86.0,80
long,5,40,102.0,98.0,80
long,5,41,102.0,83.0,80
long,5,42,102.0,84.0,80
long,5,43,102.0,98.0,80
long,5,44,102.0,92.0,80
long,5,45,102.0,93.0,80
long,5,46,102.0,91.0,80
long,5,47,102.0,104.0,80
long,5,48,102.0,94.0,80
long,5,49,102.0,87.0,80
long,72,0,72.0,85.0,80
long,72,1,72.0,68.0,80
long,72,2,72.0,84.0,80
long,72,3,72.0,72.0,80
long,72,4,72.0,76.0,80
long,72,5,72.0,82.0,80
long,72,6,72.0,89.0,80
long,72,7,72.0,101.0,80
long,72,8,72.0,96.0,80
long,72,9,72.0,94.0,80
long,72,10,72.0,85.0,80
long,72,11,72.0,76.0,80
long,72,12,72.0,88.0,80
long,72,13,72.0,92.0,80
long,72,14,72.0,88.0,80
long,72,15,72.0,88.0,80
long,72,16,72.0,104.0,80
long,72,17,72.0,92.0,80
long,72,18,72.0,96.0,80
long,72,19,72.0,92.0,80
long,72,20,72.0,88.0,80
long,72,21,72.0,101.0,80
long,72,22,72.0,72.0,80
long,72,23,72.0,76.0,80
long,72,24,72.0,84.0,80
long,72,25,72.0,89.0,80
long,72,26,72.0,88.0,80
long,72,27,72.0,80.0,80
long,72,28,72.0,96.0,80
long,72,29,72.0,92.0,80
long,72,30,72.0,92.0,80
long,72,31,72.0,88.0,80
long,72,32,72.0,84.0,80
long,72,33,72.0,88.0,80
long,72,34,72.0,81.0,80
long,72,35,72.0,92.0,80
long,72,36,72.0,96.0,80
long,72,37,72.0,81.0,80
long,72,38,72.0,84.0,80
long,72,39,72.0,80.0,80
long,72,40,72.0,77.0,80
long,72,41,72.0,97.0,80
long,72,42,72.0,100.0,80
long,72,43,72.0,100.0,80
long,72,44,72.0,100.0,80
long,72,45,72.0,68.0,80
long,72,46,72.0,88.0,80
long,72,47,72.0,96.0,80
long,72,48,72.0,84.0,80
long,72,49,72.0,89.0,80
long,22,0,104.0,85.0,80
long,22,1,104.0,76.0,80
long,22,2,104.0,108.0,80
long,22,3,104.0,105.0,80
long,22,4,104.0,91.0,80
long,22,5,104.0,96.0,80
long,22,6,104.0,92.0,80
long,22,7,104.0,108.0,80
long,22,8,104.0,93.0,80
long,22,9,104.0,116.0,80
long,22,10,104.0,108.0,80
long,22,11,104.0,96.0,80
long,22,12,104.0,92.0,80
long,22,13,104.0,100.0,80
long,22,14,104.0,92.0,80
long,22,15,104.0,113.0,80
long,22,16,104.0,100.0,80
long,22,17,104.0,96.0,80
long,22,18,104.0,93.0,80
long,22,19,104.0,86.0,80
long,22,20,104.0,101.0,80
long,22,21,104.0,116.0,80
long,22,22,104.0,106.0,80
long,22,23,104.0,96.0,80
long,22,24,104.0,96.0,80
long,22,25,104.0,97.0,80
long,22,26,104.0,113.0,80
long,22,27,104.0,124.0,80
long,22,28,104.0,92.0,80
long,22,29,104.0,105.0,80
long,22,30,104.0,92.0,80
long,22,31,104.0,85.0,80
long,22,32,104.0,92.0,80
long,22,33,104.0,97.0,80
long,22,34,104.0,100.0,80
long,22,35,104.0,93.0,80
long,22,36,104.0,108.0,80
long,22,37,104.0,112.0,80
long,22,38,104.0,104.0,80
long,22,39,104.0,112.0,80
long,22,40,104.0,106.0,80
long,22,41,104.0,96.0,80
long,22,42,104.0,109.0,80
long,22,43,104.0,101.0,80
long,22,44,104.0,101.0,80
long,22,45,104.0,101.0,80
long,22,46,104.0,89.0,80
long,22,47,104.0,97.0,80
long,22,48,104.0,108.0,80
long,22,49,104.0,97.0,80
long,87,0,98.0,101.0,80
long,87,1,98.0,111.0,80
long,87,2,98.0,106.0,80
long,87,3,98.0,79.0,80
long,87,4,98.0,93.0,80
long,87,5,98.0,89.0,80
long,87,6,98.0,90.0,80
long,87,7,98.0,106.0,80
long,87,8,98.0,89.0,80
long,87,9,98.0,120.0,80
long,87,10,98.0,101.0,80
long,87,11,98.0,83.0,80
long,87,12,98.0,94.0,80
long,87,13,98.0,86.0,80
long,87,14,98.0,97.0,80
long,87,15,98.0,65.0,80
long,87,16,98.0,93.0,80
long,87,17,98.0,117.0,80
long,87,18,98.0,117.0,80
long,87,19,98.0,73.0,80
long,87,20,98.0,102.0,80
long,87,21,98.0,106.0,80
long,87,22,98.0,77.0,80
long,87,23,98.0,92.0,80
long,87,24,98.0,102.0,80
long,87,25,98.0,98.0,80
long,87,26,98.0,95.0,80
long,87,27,98.0,108.0,80
long,87,28,98.0,83.0,80
long,87,29,98.0,72.0,80
long,87,30,98.0,85.0,80
long,87,31,98.0,92.0,80
long,87,32,98.0,93.0,80
long,87,33,98.0,91.0,80
long,87,34,98.0,101.0,80
long,87,35,98.0,118.0,80
long,87,36,98.0,96.0,80
long,87,37,98.0,101.0,80
long,87,38,98.0,81.0,80
long,87,39,98.0,101.0,80
long,87,40,98.0,109.0,80
long,87,41,98.0,81.0,80
long,87,42,98.0,104.0,80
long,87,43,98.0,81.0,80
long,87,44,98.0,105.0,80
long,87,45,98.0,102.0,80
long,87,46,98.0,62.0,80
long,87,47,98.0,102.0,80
long,87,48,98.0,102.0,80
long,87,49,98.0,86.0,80
long,3,0,72.0,84.0,80
long,3,1,72.0,74.0,80
long,3,2,72.0,76.0,80
long,3,3,72.0,72.0,80
long,3,4,72.0,62.0,80
long,3,5,72.0,66.0,80
long,3,6,72.0,76.0,80
long,3,7,72.0,100.0,80
long,3,8,72.0,89.0,80
long,3,9,72.0,81.0,80
long,3,10,72.0,72.0,80
long,3,11,72.0,79.0,80
long,3,12,72.0,78.0,80
long,3,13,72.0,76.0,80
long,3,14,72.0,89.0,80
long,3,15,72.0,77.0,80
long,3,16,72.0,64.0,80
long,3,17,72.0,53.0,80
long,3,18,72.0,93.0,80
long,3,19,72.0,88.0,80
long,3,20,72.0,68.0,80
long,3,21,72.0,66.0,80
long,3,22,72.0,89.0,80
long,3,23,72.0,64.0,80
long,3,24,72.0,90.0,80
long,3,25,72.0,75.0,80
long,3,26,72.0,81.0,80
long,3,27,72.0,77.0,80
long,3,28,72.0,76.0,80
long,3,29,72.0,80.0,80
long,3,30,72.0,64.0,80
long,3,31,72.0,77.0,80
long,3,32,72.0,60.0,80
long,3,33,72.0,88.0,80
long,3,34,72.0,61.0,80
long,3,35,72.0,89.0,80
long,3,36,72.0,83.0,80
long,3,37,72.0,80.0,80
long,3,38,72.0,66.0,80
long,3,39,72.0,77.0,80
long,3,40,72.0,60.0,80
long,3,41,72.0,65.0,80
long,3,42,72.0,92.0,80
long,3,43,72.0,73.0,80
long,3,44,72.0,74.0,80
long,3,45,72.0,73.0,80
long,3,46,72.0,72.0,80
long,3,47,72.0,84.0,80
long,3,48,72.0,96.0,80
long,3,49,72.0,86.0,80
long,15,0,85.0,92.0,80
long,15,1,85.0,100.0,80
long,15,2,85.0,85.0,80
long,15,3,85.0,76.0,80
long,15,4,85.0,89.0,80
long,15,5,85.0,69.0,80
long,15,6,85.0,72.0,80
long,15,7,85.0,73.0,80
long,15,8,85.0,92.0,80
long,15,9,85.0,69.0,80
long,15,10,85.0,87.0,80
long,15,11,85.0,74.0,80
long,15,12,85.0,84.0,80
long,15,13,85.0,97.0,80
long,15,14,85.0,76.0,80
long,15,15,85.0,67.0,80
long,15,16,85.0,101.0,80
long,15,17,85.0,93.0,80
long,15,18,85.0,84.0,80
long,15,19,85.0,88.0,80
long,15,20,85.0,94.0,80
long,15,21,85.0,65.0,80
long,15,22,85.0,96.0,80
long,15,23,85.0,97.0,80
long,15,24,85.0,88.0,80
long,15,25,85.0,104.0,80
long,15,26,85.0,84.0,80
long,15,27,85.0,90.0,80
long,15,28,85.0,92.0,80
long,15,29,85.0,79.0,80
long,15,30,85.0,102.0,80
long,15,31,85.0,88.0,80
long,15,32,85.0,86.0,80
long,15,33,85.0,77.0,80
long,15,34,85.0,88.0,80
long,15,35,85.0,61.0,80
long,15,36,85.0,65.0,80
long,15,37,85.0,86.0,80
long,15,38,85.0,76.0,80
long,15,39,85.0,85.0,80
long,15,40,85.0,85.0,80
long,15,41,85.0,108.0,80
long,15,42,85.0,86.0,80
long,15,43,85.0,68.0,80
long,15,44,85.0,80.0,80
long,15,45,85.0,85.0,80
long,15,46,85.0,96.0,80
long,15,47,85.0,93.0,80
long,15,48,85.0,93.0,80
long,15,49,85.0,104.0,80
long,60,0,104.0,89.0,80
long,60,1,104.0,97.0,80
long,60,2,104.0,100.0,80
long,60,3,104.0,96.0,80
long,60,4,104.0,97.0,80
long,60,5,104.0,100.0,80
long,60,6,104.0,92.0,80
long,60,7,104.0,84.0,80
long,60,8,104.0,101.0,80
long,60,9,104.0,89.0,80
long,60,10,104.0,92.0,80
long,60,11,104.0,88.0,80
long,60,12,104.0,96.0,80
long,60,13,104.0,87.0,80
long,60,14,104.0,76.0,80
long,60,15,104.0,92.0,80
long,60,16,104.0,100.0,80
long,60,17,104.0,84.0,80
long,60,18,104.0,108.0,80
long,60,19,104.0,104.0,80
long,60,20,104.0,108.0,80
long,60,21,104.0,88.0,80
long,60,22,104.0,116.0,80
long,60,23,104.0,108.0,80
long,60,24,104.0,109.0,80
long,60,25,104.0,89.0,80
long,60,26,104.0,100.0,80
long,60,27,104.0,100.0,80
long,60,28,104.0,85.0,80
long,60,29,104.0,100.0,80
long,60,30,104.0,112.0,80
long,60,31,104.0,89.0,80
long,60,32,104.0,97.0,80
long,60,33,104.0,85.0,80
long,60,34,104.0,80.0,80
long,60,35,104.0,104.0,80
long,60,36,104.0,100.0,80
long,60,37,104.0,88.0,80
long,60,38,104.0,106.0,80
long,60,39,104.0,92.0,80
long,60,40,104.0,92.0,80
long,60,41,104.0,100.0,80
long,60,42,104.0,104.0,80
long,60,43,104.0,80.0,80
long,60,44,104.0,92.0,80
long,60,45,104.0,105.0,80
long,60,46,104.0,100.0,80
long,60,47,104.0,96.0,80
long,60,48,104.0,92.0,80
long,60,49,104.0,85.0,80
long,16,0,92.0,97.0,80
long,16,1,92.0,100.0,80
long,16,2,92.0,73.0,80
long,16,3,92.0,92.0,80
long,16,4,92.0,88.0,80
long,16,5,92.0,76.0,80
long,16,6,92.0,104.0,80
long,16,7,92.0,96.0,80
long,16,8,92.0,76.0,80
long,16,9,92.0,112.0,80
long,16,10,92.0,108.0,80
long,16,11,92.0,100.0,80
long,16,12,92.0,64.0,80
long,16,13,92.0,88.0,80
long,16,14,92.0,76.0,80
long,16,15,92.0,76.0,80
long,16,16,92.0,104.0,80
long,16,17,92.0,96.0,80
long,16,18,92.0,100.0,80
long,16,19,92.0,81.0,80
long,16,20,92.0,100.0,80
long,16,21,92.0,93.0,80
long,16,22,92.0,81.0,80
long,16,23,92.0,80.0,80
long,16,24,92.0,100.0,80
long,16,25,92.0,93.0,80
long,16,26,92.0,97.0,80
long,16,27,92.0,81.0,80
long,16,28,92.0,92.0,80
long,16,29,92.0,85.0,80
long,16,30,92.0,82.0,80
long,16,31,92.0,69.0,80
long,16,32,92.0,88.0,80
long,16,33,92.0,96.0,80
long,16,34,92.0,85.0,80
long,16,35,92.0,95.0,80
long,16,36,92.0,65.0,80
long,16,37,92.0,84.0,80
long,16,38,92.0,86.0,80
long,16,39,92.0,92.0,80
long,16,40,92.0,108.0,80
long,16,41,92.0,80.0,80
long,16,42,92.0,81.0,80
long,16,43,92.0,96.0,80
long,16,44,92.0,84.0,80
long,16,45,92.0,100.0,80
long,16,46,92.0,88.0,80
long,16,47,92.0,84.0,80
long,16,48,92.0,113.0,80
long,16,49,92.0,104.0,80
long,11,0,104.0,96.0,80
long,11,1,104.0,113.0,80
long,11,2,104.0,74.0,80
long,11,3,104.0,103.0,80
long,11,4,104.0,88.0,80
long,11,5,104.0,91.0,80
long,11,6,104.0,89.0,80
long,11,7,104.0,105.0,80
long,11,8,104.0,99.0,80
long,11,9,104.0,89.0,80
long,11,10,104.0,117.0,80
long,11,11,104.0,85.0,80
long,11,12,104.0,100.0,80
long,11,13,104.0,96.0,80
long,11,14,104.0,103.0,80
long,11,15,104.0,107.0,80
long,11,16,104.0,101.0,80
long,11,17,104.0,84.0,80
long,11,18,104.0,99.0,80
long,11,19,104.0,97.0,80
long,11,20,104.0,90.0,80
long,11,21,104.0,100.0,80
long,11,22,104.0,92.0,80
long,11,23,104.0,71.0,80
long,11,24,104.0,108.0,80
long,11,25,104.0,96.0,80
long,11,26,104.0,90.0,80
long,11,27,104.0,99.0,80
long,11,28,104.0,99.0,80
long,11,29,104.0,77.0,80
long,11,30,104.0,84.0,80
long,11,31,104.0,101.0,80
long,11,32,104.0,86.0,80
long,11,33,104.0,92.0,80
long,11,34,104.0,98.0,80
long,11,35,104.0,97.0,80
long,11,36,104.0,103.0,80
long,11,37,104.0,107.0,80
long,11,38,104.0,110.0,80
long,11,39,104.0,105.0,80
long,11,40,104.0,104.0,80
long,11,41,104.0,100.0,80
long,11,42,104.0,94.0,80
long,11,43,104.0,99.0,80
long,11,44,104.0,97.0,80
long,11,45,104.0,93.0,80
long,11,46,104.0,92.0,80
long,11,47,104.0,99.0,80
long,11,48,104.0,101.0,80
long,11,49,104.0,102.0,80
long,83,0,69.0,64.0,80
long,83,1,69.0,73.0,80
long,83,2,69.0,97.0,80
long,83,3,69.0,92.0,80
long,83,4,69.0,93.0,80
long,83,5,69.0,80.0,80
long,83,6,69.0,84.0,80
long,83,7,69.0,86.0,80
long,83,8,69.0,92.0,80
long,83,9,69.0,76.0,80
long,83,10,69.0,84.0,80
long,83,11,69.0,88.0,80
long,83,12,69.0,42.0,80
long,83,13,69.0,88.0,80
long,83,14,69.0,68.0,80
long,83,15,69.0,84.0,80
long,83,16,69.0,89.0,80
long,83,17,69.0,56.0,80
long,83,18,69.0,80.0,80
long,83,19,69.0,62.0,80
long,83,20,69.0,68.0,80
long,83,21,69.0,29.0,80
long,83,22,69.0,80.0,80
long,83,23,69.0,65.0,80
long,83,24,69.0,58.0,80
long,83,25,69.0,89.0,80
long,83,26,69.0,57.0,80
long,83,27,69.0,61.0,80
long,83,28,69.0,81.0,80
long,83,29,69.0,96.0,80
long,83,30,69.0,46.0,80
long,83,31,69.0,48.0,80
long,83,32,69.0,70.0,80
long,83,33,69.0,84.0,80
long,83,34,69.0,68.0,80
long,83,35,69.0,80.0,80
long,83,36,69.0,89.0,80
long,83,37,69.0,81.0,80
long,83,38,69.0,92.0,80
long,83,39,69.0,88.0,80
long,83,40,69.0,59.0,80
long,83,41,69.0,57.0,80
long,83,42,69.0,53.0,80
long,83,43,69.0,84.0,80
long,83,44,69.0,92.0,80
long,83,45,69.0,97.0,80
long,83,46,69.0,65.0,80
long,83,47,69.0,51.0,80
long,83,48,69.0,84.0,80
long,83,49,69.0,88.0,80
long,66,0,93.0,83.0,80
long,66,1,93.0,79.0,80
long,66,2,93.0,64.0,80
long,66,3,93.0,79.0,80
long,66,4,93.0,73.0,80
long,66,5,93.0,90.0,80
long,66,6,93.0,84.0,80
long,66,7,93.0,69.0,80
long,66,8,93.0,70.0,80
long,66,9,93.0,92.0,80
long,66,10,93.0,82.0,80
long,66,11,93.0,83.0,80
long,66,12,93.0,92.0,80
long,66,13,93.0,90.0,80
long,66,14,93.0,80.0,80
long,66,15,93.0,114.0,80
long,66,16,93.0,65.0,80
long,66,17,93.0,85.0,80
long,66,18,93.0,70.0,80
long,66,19,93.0,93.0,80
long,66,20,93.0,116.0,80
long,66,21,93.0,75.0,80
long,66,22,93.0,85.0,80
long,66,23,93.0,88.0,80
long,66,24,93.0,63.0,80
long,66,25,93.0,90.0,80
long,66,26,93.0,79.0,80
long,66,27,93.0,84.0,80
long,66,28,93.0,89.0,80
long,66,29,93.0,99.0,80
long,66,30,93.0,57.0,80
long,66,31,93.0,48.0,80
long,66,32,93.0,86.0,80
long,66,33,93.0,74.0,80
long,66,34,93.0,82.0,80
long,66,35,93.0,77.0,80
long,66,36,93.0,100.0,80
long,66,37,93.0,78.0,80
long,66,38,93.0,93.0,80
long,66,39,93.0,88.0,80
long,66,40,93.0,80.0,80
long,66,41,93.0,84.0,80
long,66,42,93.0,78.0,80
long,66,43,93.0,85.0,80
long,66,44,93.0,85.0,80
long,66,45,93.0,85.0,80
long,66,46,93.0,91.0,80
long,66,47,93.0,94.0,80
long,66,48,93.0,76.0,80
long,66,49,93.0,81.0,80
long,25,0,64.0,116.0,80
long,25,1,64.0,100.0,80
long,25,2,64.0,80.0,80
long,25,3,64.0,80.0,80
long,25,4,64.0,89.0,80
long,25,5,64.0,96.0,80
long,25,6,64.0,100.0,80
long,25,7,64.0,92.0,80
long,25,8,64.0,88.0,80
long,25,9,64.0,88.0,80
long,25,10,64.0,96.0,80
long,25,11,64.0,88.0,80
long,25,12,64.0,92.0,80
long,25,13,64.0,76.0,80
long,25,14,64.0,76.0,80
long,25,15,64.0,104.0,80
long,25,16,64.0,96.0,80
long,25,17,64.0,96.0,80
long,25,18,64.0,104.0,80
long,25,19,64.0,96.0,80
long,25,20,64.0,88.0,80
long,25,21,64.0,88.0,80
long,25,22,64.0,85.0,80
long,25,23,64.0,84.0,80
long,25,24,64.0,92.0,80
long,25,25,64.0,80.0,80
long,25,26,64.0,104.0,80
long,25,27,64.0,80.0,80
long,25,28,64.0,94.0,80
long,25,29,64.0,68.0,80
long,25,30,64.0,76.0,80
long,25,31,64.0,97.0,80
long,25,32,64.0,104.0,80
long,25,33,64.0,89.0,80
long,25,34,64.0,113.0,80
long,25,35,64.0,93.0,80
long,25,36,64.0,96.0,80
long,25,37,64.0,100.0,80
long,25,38,64.0,100.0,80
long,25,39,64.0,86.0,80
long,25,40,64.0,101.0,80
long,25,41,64.0,85.0,80
long,25,42,64.0,94.0,80
long,25,43,64.0,92.0,80
long,25,44,64.0,76.0,80
long,25,45,64.0,100.0,80
long,25,46,64.0,92.0,80
long,25,47,64.0,86.0,80
long,25,48,64.0,76.0,80
long,25,49,64.0,101.0,80
long,2,0,80.0,98.0,80
long,2,1,80.0,75.0,80
long,2,2,80.0,107.0,80
long,2,3,80.0,108.0,80
long,2,4,80.0,88.0,80
long,2,5,80.0,76.0,80
long,2,6,80.0,90.0,80
long,2,7,80.0,104.0,80
long,2,8,80.0,102.0,80
long,2,9,80.0,109.0,80
long,2,10,80.0,98.0,80
long,2,11,80.0,96.0,80
long,2,12,80.0,87.0,80
long,2,13,80.0,85.0,80
long,2,14,80.0,88.0,80
long,2,15,80.0,82.0,80
long,2,16,80.0,78.0,80
long,2,17,80.0,110.0,80
long,2,18,80.0,98.0,80
long,2,19,80.0,80.0,80
long,2,20,80.0,68.0,80
long,2,21,80.0,80.0,80
long,2,22,80.0,106.0,80
long,2,23,80.0,79.0,80
long,2,24,80.0,86.0,80
long,2,25,80.0,89.0,80
long,2,26,80.0,80.0,80
long,2,27,80.0,76.0,80
long,2,28,80.0,97.0,80
long,2,29,80.0,68.0,80
long,2,30,80.0,89.0,80
long,2,31,80.0,65.0,80
long,2,32,80.0,98.0,80
long,2,33,80.0,84.0,80
long,2,34,80.0,79.0,80
long,2,35,80.0,101.0,80
long,2,36,80.0,87.0,80
long,2,37,80.0,98.0,80
long,2,38,80.0,77.0,80
long,2,39,80.0,89.0,80
long,2,40,80.0,60.0,80
long,2,41,80.0,79.0,80
long,2,42,80.0,78.0,80
long,2,43,80.0,97.0,80
long,2,44,80.0,75.0,80
long,2,45,80.0,94.0,80
long,2,46,80.0,118.0,80
long,2,47,80.0,95.0,80
long,2,48,80.0,70.0,80
long,2,49,80.0,96.0,80
long,91,0,116.0,102.0,80
long,91,1,116.0,88.0,80
long,91,2,116.0,104.0,80
long,91,3,116.0,93.0,80
long,91,4,116.0,89.0,80
long,91,5,116.0,64.0,80
long,91,6,116.0,95.0,80
long,91,7,116.0,124.0,80
long,91,8,116.0,80.0,80
long,91,9,116.0,107.0,80
long,91,10,116.0,99.0,80
long,91,11,116.0,111.0,80
long,91,12,116.0,71.0,80
long,91,13,116.0,77.0,80
long,91,14,116.0,117.0,80
long,91,15,116.0,99.0,80
long,91,16,116.0,92.0,80
long,91,17,116.0,98.0,80
long,91,18,116.0,93.0,80
long,91,19,116.0,93.0,80
long,91,20,116.0,117.0,80
long,91,21,116.0,90.0,80
long,91,22,116.0,102.0,80
long,91,23,116.0,110.0,80
long,91,24,116.0,106.0,80
long,91,25,116.0,92.0,80
long,91,26,116.0,105.0,80
long,91,27,116.0,87.0,80
long,91,28,116.0,114.0,80
long,91,29,116.0,76.0,80
long,91,30,116.0,97.0,80
long,91,31,116.0,88.0,80
long,91,32,116.0,86.0,80
long,91,33,116.0,101.0,80
long,91,34,116.0,80.0,80
long,91,35,116.0,104.0,80
long,91,36,116.0,93.0,80
long,91,37,116.0,80.0,80
long,91,38,116.0,87.0,80
long,91,39,116.0,87.0,80
long,91,40,116.0,87.0,80
long,91,41,116.0,78.0,80
long,91,42,116.0,87.0,80
long,91,43,116.0,87.0,80
long,91,44,116.0,92.0,80
long,91,45,116.0,102.0,80
long,91,46,116.0,75.0,80
long,91,47,116.0,93.0,80
long,91,48,116.0,84.0,80
long,91,49,116.0,87.0,80
long,19,0,84.0,90.0,80
long,19,1,84.0,84.0,80
long,19,2,84.0,81.0,80
long,19,3,84.0,88.0,80
long,19,4,84.0,97.0,80
long,19,5,84.0,79.0,80
long,19,6,84.0,90.0,80
long,19,7,84.0,104.0,80
long,19,8,84.0,86.0,80
long,19,9,84.0,86.0,80
long,19,10,84.0,97.0,80
long,19,11,84.0,88.0,80
long,19,12,84.0,97.0,80
long,19,13,84.0,80.0,80
long,19,14,84.0,85.0,80
long,19,15,84.0,96.0,80
long,19,16,84.0,81.0,80
long,19,17,84.0,109.0,80
long,19,18,84.0,72.0,80
long,19,19,84.0,77.0,80
long,19,20,84.0,106.0,80
long,19,21,84.0,80.0,80
long,19,22,84.0,97.0,80
long,19,23,84.0,80.0,80
long,19,24,84.0,94.0,80
long,19,25,84.0,93.0,80
long,19,26,84.0,77.0,80
long,19,27,84.0,84.0,80
long,19,28,84.0,89.0,80
long,19,29,84.0,73.0,80
long,19,30,84.0,96.0,80
long,19,31,84.0,81.0,80
long,19,32,84.0,84.0,80
long,19,33,84.0,72.0,80
long,19,34,84.0,92.0,80
long,19,35,84.0,73.0,80
long,19,36,84.0,86.0,80
long,19,37,84.0,93.0,80
long,19,38,84.0,105.0,80
long,19,39,84.0,76.0,80
long,19,40,84.0,68.0,80
long,19,41,84.0,65.0,80
long,19,42,84.0,94.0,80
long,19,43,84.0,69.0,80
long,19,44,84.0,73.0,80
long,19,45,84.0,82.0,80
long,19,46,84.0,116.0,80
long,19,47,84.0,92.0,80
long,19,48,84.0,77.0,80
long,19,49,84.0,85.0,80
long,90,0,57.0,81.0,80
long,90,1,57.0,80.0,80
long,90,2,57.0,54.0,80
long,90,3,57.0,56.0,80
long,90,4,57.0,92.0,80
long,90,5,57.0,105.0,80
long,90,6,57.0,81.0,80
long,90,7,57.0,65.0,80
long,90,8,57.0,80.0,80
long,90,9,57.0,89.0,80
long,90,10,57.0,113.0,80
long,90,11,57.0,72.0,80
long,90,12,57.0,96.0,80
long,90,13,57.0,81.0,80
long,90,14,57.0,81.0,80
long,90,15,57.0,60.0,80
long,90,16,57.0,68.0,80
long,90,17,57.0,76.0,80
long,90,18,57.0,81.0,80
long,90,19,57.0,97.0,80
long,90,20,57.0,86.0,80
long,90,21,57.0,105.0,80
long,90,22,57.0,67.0,80
long,90,23,57.0,92.0,80
long,90,24,57.0,76.0,80
long,90,25,57.0,65.0,80
long,90,26,57.0,84.0,80
long,90,27,57.0,93.0,80
long,90,28,57.0,92.0,80
long,90,29,57.0,72.0,80
long,90,30,57.0,72.0,80
long,90,31,57.0,72.0,80
long,90,32,57.0,89.0,80
long,90,33,57.0,82.0,80
long,90,34,57.0,88.0,80
long,90,35,57.0,73.0,80
long,90,36,57.0,68.0,80
long,90,37,57.0,89.0,80
long,90,38,57.0,70.0,80
long,90,39,57.0,84.0,80
long,90,40,57.0,77.0,80
long,90,41,57.0,84.0,80
long,90,42,57.0,94.0,80
long,90,43,57.0,101.0,80
long,90,44,57.0,54.0,80
long,90,45,57.0,98.0,80
long,90,46,57.0,72.0,80
long,90,47,57.0,76.0,80
long,90,48,57.0,81.0,80
long,90,49,57.0,100.0,80
long,69,0,98.0,86.0,80
long,69,1,98.0,79.0,80
long,69,2,98.0,67.0,80
long,69,3,98.0,106.0,80
long,69,4,98.0,116.0,80
long,69,5,98.0,108.0,80
long,69,6,98.0,88.0,80
long,69,7,98.0,93.0,80
long,69,8,98.0,97.0,80
long,69,9,98.0,101.0,80
long,69,10,98.0,113.0,80
long,69,11,98.0,98.0,80
long,69,12,98.0,85.0,80
long,69,13,98.0,81.0,80
long,69,14,98.0,89.0,80
long,69,15,98.0,88.0,80
long,69,16,98.0,90.0,80
long,69,17,98.0,96.0,80
long,69,18,98.0,98.0,80
long,69,19,98.0,76.0,80
long,69,20,98.0,113.0,80
long,69,21,98.0,86.0,80
long,69,22,98.0,94.0,80
long,69,23,98.0,104.0,80
long,69,24,98.0,98.0,80
long,69,25,98.0,113.0,80
long,69,26,98.0,92.0,80
long,69,27,98.0,78.0,80
long,69,28,98.0,93.0,80
long,69,29,98.0,94.0,80
long,69,30,98.0,100.0,80
long,69,31,98.0,112.0,80
long,69,32,98.0,96.0,80
long,69,33,98.0,117.0,80
long,69,34,98.0,93.0,80
long,69,35,98.0,117.0,80
long,69,36,98.0,101.0,80
long,69,37,98.0,103.0,80
long,69,38,98.0,93.0,80
long,69,39,98.0,98.0,80
long,69,40,98.0,84.0,80
long,69,41,98.0,82.0,80
long,69,42,98.0,72.0,80
long,69,43,98.0,88.0,80
long,69,44,98.0,105.0,80
long,69,45,98.0,96.0,80
long,69,46,98.0,85.0,80
long,69,47,98.0,87.0,80
long,69,48,98.0,93.0,80
long,69,49,98.0,93.0,80
long,31,0,110.0,104.0,80
long,31,1,110.0,93.0,80
long,31,2,110.0,84.0,80
long,31,3,110.0,108.0,80
long,31,4,110.0,104.0,80
long,31,5,110.0,104.0,80
long,31,6,110.0,89.0,80
long,31,7,110.0,96.0,80
long,31,8,110.0,120.0,80
long,31,9,110.0,90.0,80
long,31,10,110.0,85.0,80
long,31,11,110.0,108.0,80
long,31,12,110.0,93.0,80
long,31,13,110.0,113.0,80
long,31,14,110.0,108.0,80
long,31,15,110.0,104.0,80
long,31,16,110.0,88.0,80
long,31,17,110.0,84.0,80
long,31,18,110.0,96.0,80
long,31,19,110.0,105.0,80
long,31,20,110.0,105.0,80
long,31,21,110.0,88.0,80
long,31,22,110.0,108.0,80
long,31,23,110.0,116.0,80
long,31,24,110.0,96.0,80
